,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대,건수합계
9977,201905,생활/사무용품,평일,목,A.02-06시,M,C.4O대,431
9978,202005,인테리어,평일,월,E.18-22시,F,D.5O대,895
9979,201905,가전,휴일,월,C.10-14시,F,C.4O대,174
9980,201905,화장품,평일,수,C.10-14시,F,D.5O대,1410
9981,202005,패션,휴일,금,F.22-02시,F,B.3O대,2419
9982,202105,홈쇼핑,평일,수,F.22-02시,M,E.60대이상,460
9983,202005,홈쇼핑,휴일,화,B.06-10시,F,D.5O대,2766
9984,202005,식료품,휴일,화,F.22-02시,F,E.60대이상,157
9985,202105,차량정비_부품,휴일,일,E.18-22시,F,B.3O대,357
9986,201905,애완용품,평일,금,D.14-18시,F,B.3O대,494
9987,201905,스포츠의류용품,휴일,수,B.06-10시,M,B.3O대,58
9988,202005,가전,평일,월,B.06-10시,F,E.60대이상,400
9989,202005,홈쇼핑,휴일,금,B.06-10시,F,A.2O대,120
9990,202105,유아용품,평일,금,A.02-06시,M,D.5O대,13
9991,202005,인테리어,평일,화,E.18-22시,F,C.4O대,1521
9992,201905,스포츠의류용품,휴일,월,B.06-10시,F,C.4O대,40
9993,201905,패션,휴일,월,E.18-22시,M,B.3O대,1193
9994,201905,애완용품,휴일,수,E.18-22시,F,D.5O대,32
9995,201905,홈쇼핑,평일,금,B.06-10시,M,D.5O대,1579
9996,202105,서적,휴일,토,E.18-22시,M,A.2O대,170
9997,202105,스포츠의류용품,휴일,토,A.02-06시,F,C.4O대,123
9998,202105,차량정비_부품,평일,화,A.02-06시,F,A.2O대,13
9999,201905,패션,휴일,수,C.10-14시,F,A.2O대,1170
10000,201905,패션,평일,수,C.10-14시,F,C.4O대,7847
10001,202005,인테리어,평일,수,A.02-06시,F,B.3O대,437
10002,201905,서적,휴일,수,D.14-18시,F,E.60대이상,16
10003,202005,패션,휴일,토,D.14-18시,M,A.2O대,2164
10004,202005,식료품,휴일,일,C.10-14시,M,C.4O대,3801
10005,201905,스포츠의류용품,휴일,일,D.14-18시,M,E.60대이상,29
10006,201905,유아용품,평일,금,E.18-22시,F,D.5O대,82
10007,201905,취미용품,휴일,토,F.22-02시,F,E.60대이상,12
10008,202105,화장품,평일,화,E.18-22시,F,D.5O대,1272
10009,202105,스포츠의류용품,평일,금,F.22-02시,F,E.60대이상,46
10010,202105,인테리어,평일,금,B.06-10시,M,B.3O대,716
10011,201905,스포츠의류용품,휴일,토,D.14-18시,F,B.3O대,346
10012,201905,스포츠의류용품,평일,화,E.18-22시,M,B.3O대,500
10013,202005,서적,평일,월,E.18-22시,M,C.4O대,1265
10014,202005,화장품,평일,금,D.14-18시,F,B.3O대,3314
10015,201905,패션,휴일,월,B.06-10시,M,C.4O대,321
10016,202105,식료품,평일,금,D.14-18시,M,A.2O대,1127
10017,202105,서적,평일,목,A.02-06시,F,A.2O대,64
10018,201905,생활/사무용품,휴일,일,C.10-14시,M,D.5O대,817
10019,202005,취미용품,휴일,토,A.02-06시,F,B.3O대,67
10020,202005,스포츠의류용품,휴일,토,E.18-22시,F,D.5O대,245
10021,202005,홈쇼핑,휴일,토,A.02-06시,F,A.2O대,163
10022,202105,식료품,평일,수,B.06-10시,M,A.2O대,366
10023,202005,패션,휴일,토,D.14-18시,M,B.3O대,5020
10024,202105,유아용품,평일,월,E.18-22시,M,B.3O대,1049
10025,201905,가전,평일,수,E.18-22시,F,B.3O대,902
10026,202105,가전,평일,화,D.14-18시,M,D.5O대,1615
10027,202005,화장품,평일,화,C.10-14시,M,C.4O대,1094
10028,202105,식료품,평일,목,B.06-10시,F,A.2O대,1518
10029,202105,애완용품,평일,월,C.10-14시,M,E.60대이상,114
10030,202005,차량정비_부품,휴일,금,E.18-22시,M,E.60대이상,7
10031,202105,애완용품,휴일,토,F.22-02시,M,C.4O대,208
10032,202105,화장품,평일,수,C.10-14시,M,D.5O대,417
10033,201905,생활/사무용품,평일,금,C.10-14시,F,E.60대이상,1463
10034,202005,식료품,평일,금,A.02-06시,M,C.4O대,456
10035,201905,인테리어,평일,금,F.22-02시,F,A.2O대,589
10036,201905,골프용품,평일,목,B.06-10시,F,B.3O대,20
10037,202005,골프용품,평일,화,E.18-22시,M,A.2O대,19
10038,202005,생활/사무용품,평일,금,F.22-02시,M,E.60대이상,287
10039,202105,차량정비_부품,휴일,수,C.10-14시,M,B.3O대,255
10040,202005,서적,휴일,금,B.06-10시,F,E.60대이상,7
10041,202005,스포츠의류용품,평일,금,F.22-02시,F,B.3O대,634
10042,201905,서적,평일,수,D.14-18시,M,E.60대이상,100
10043,202105,패션,평일,월,E.18-22시,F,D.5O대,5516
10044,202005,스포츠의류용품,휴일,토,A.02-06시,F,E.60대이상,8
10045,201905,골프용품,평일,목,E.18-22시,M,D.5O대,54
10046,202005,식료품,평일,월,F.22-02시,F,E.60대이상,580
10047,201905,애완용품,휴일,토,D.14-18시,M,D.5O대,53
10048,202105,유아용품,휴일,일,D.14-18시,F,E.60대이상,88
10049,202105,화장품,휴일,일,F.22-02시,F,C.4O대,3836
10050,202005,차량정비_부품,평일,목,B.06-10시,M,C.4O대,434
10051,201905,패션,휴일,수,A.02-06시,F,A.2O대,260
10052,201905,가전,휴일,월,F.22-02시,M,B.3O대,328
10053,201905,패션,평일,금,F.22-02시,F,A.2O대,4018
10054,201905,차량정비_부품,평일,금,D.14-18시,F,C.4O대,155
10055,202005,차량정비_부품,평일,화,E.18-22시,F,A.2O대,80
10056,202105,유아용품,평일,목,E.18-22시,F,B.3O대,2078
10057,201905,차량정비_부품,휴일,토,B.06-10시,F,A.2O대,18
10058,202005,홈쇼핑,평일,금,C.10-14시,F,A.2O대,1097
10059,202005,취미용품,휴일,금,C.10-14시,F,E.60대이상,12
10060,201905,골프용품,평일,월,A.02-06시,M,C.4O대,17
10061,202005,취미용품,휴일,금,B.06-10시,M,D.5O대,22
10062,201905,차량정비_부품,평일,목,C.10-14시,M,D.5O대,226
10063,202005,골프용품,평일,월,F.22-02시,M,E.60대이상,14
10064,201905,식료품,평일,금,B.06-10시,F,E.60대이상,332
10065,201905,차량정비_부품,평일,화,E.18-22시,M,E.60대이상,28
10066,201905,골프용품,평일,수,A.02-06시,F,B.3O대,3
10067,201905,가전,휴일,수,B.06-10시,F,D.5O대,29
10068,202005,서적,휴일,화,B.06-10시,M,E.60대이상,16
10069,202105,유아용품,평일,월,D.14-18시,F,E.60대이상,91
10070,202005,패션,휴일,토,C.10-14시,F,B.3O대,9763
10071,202105,유아용품,평일,목,A.02-06시,F,E.60대이상,6
10072,201905,인테리어,평일,화,E.18-22시,M,C.4O대,970
10073,201905,스포츠의류용품,평일,수,D.14-18시,F,D.5O대,143
10074,201905,홈쇼핑,평일,수,D.14-18시,F,C.4O대,5464
10075,202105,홈쇼핑,평일,월,E.18-22시,F,E.60대이상,5896
10076,202005,생활/사무용품,평일,월,E.18-22시,M,B.3O대,4361
10077,202105,골프용품,평일,수,F.22-02시,M,E.60대이상,9
10078,202105,식료품,휴일,일,E.18-22시,F,B.3O대,12185
10079,202005,취미용품,휴일,화,F.22-02시,F,B.3O대,134
10080,202005,골프용품,평일,수,A.02-06시,M,E.60대이상,3
10081,202105,화장품,평일,화,B.06-10시,F,E.60대이상,266
10082,202105,차량정비_부품,평일,수,C.10-14시,F,D.5O대,64
10083,202005,화장품,휴일,금,D.14-18시,M,D.5O대,98
10084,202005,화장품,평일,화,D.14-18시,M,E.60대이상,170
10085,202005,패션,평일,수,E.18-22시,F,D.5O대,3661
10086,202005,애완용품,평일,금,C.10-14시,M,E.60대이상,44
10087,201905,패션,평일,금,A.02-06시,M,A.2O대,398
10088,202105,취미용품,휴일,수,A.02-06시,F,B.3O대,32
10089,201905,인테리어,평일,목,B.06-10시,M,A.2O대,149
10090,202005,서적,평일,수,C.10-14시,F,E.60대이상,136
10091,201905,서적,평일,목,C.10-14시,M,B.3O대,993
10092,202005,서적,휴일,토,C.10-14시,F,D.5O대,516
10093,202105,화장품,평일,목,A.02-06시,F,A.2O대,379
10094,202005,인테리어,평일,목,C.10-14시,M,D.5O대,1020
10095,202005,패션,평일,화,B.06-10시,F,E.60대이상,255
10096,202105,차량정비_부품,평일,수,B.06-10시,M,B.3O대,257
10097,202005,취미용품,평일,금,B.06-10시,M,E.60대이상,38
10098,201905,스포츠의류용품,휴일,일,D.14-18시,F,E.60대이상,13
10099,202105,차량정비_부품,평일,목,B.06-10시,M,B.3O대,463
10100,201905,식료품,휴일,일,F.22-02시,F,D.5O대,1055
10101,202005,서적,평일,월,D.14-18시,F,E.60대이상,101
10102,201905,차량정비_부품,평일,수,F.22-02시,M,D.5O대,83
10103,201905,골프용품,휴일,수,C.10-14시,M,C.4O대,30
10104,202005,애완용품,평일,목,E.18-22시,M,E.60대이상,38
10105,201905,유아용품,휴일,월,D.14-18시,M,E.60대이상,4
10106,202005,차량정비_부품,평일,월,B.06-10시,M,E.60대이상,38
10107,202005,인테리어,휴일,금,F.22-02시,M,D.5O대,90
10108,201905,애완용품,평일,화,B.06-10시,M,B.3O대,110
10109,202005,차량정비_부품,평일,화,C.10-14시,M,D.5O대,268
10110,201905,가전,휴일,토,C.10-14시,M,D.5O대,382
10111,202105,화장품,평일,수,E.18-22시,F,D.5O대,697
10112,201905,홈쇼핑,평일,월,F.22-02시,F,C.4O대,4711
10113,202005,생활/사무용품,휴일,일,B.06-10시,F,E.60대이상,427
10114,202005,가전,휴일,화,B.06-10시,M,A.2O대,32
10115,201905,인테리어,평일,수,F.22-02시,F,D.5O대,366
10116,202105,서적,휴일,토,E.18-22시,F,D.5O대,576
10117,202005,골프용품,휴일,토,F.22-02시,F,D.5O대,49
10118,201905,패션,휴일,일,C.10-14시,F,A.2O대,2933
10119,202105,차량정비_부품,휴일,수,D.14-18시,F,D.5O대,51
10120,202105,차량정비_부품,휴일,수,F.22-02시,M,B.3O대,285
10121,202005,가전,평일,수,D.14-18시,F,B.3O대,2834
10122,201905,가전,평일,월,F.22-02시,M,D.5O대,280
10123,201905,스포츠의류용품,휴일,일,B.06-10시,M,A.2O대,39
10124,202105,화장품,휴일,수,A.02-06시,F,C.4O대,180
10125,202105,생활/사무용품,평일,금,D.14-18시,M,E.60대이상,1573
10126,202105,생활/사무용품,평일,월,A.02-06시,M,D.5O대,417
10127,202005,가전,휴일,일,F.22-02시,F,D.5O대,494
10128,202105,인테리어,평일,목,A.02-06시,M,A.2O대,96
10129,201905,골프용품,휴일,일,F.22-02시,M,D.5O대,42
10130,202105,패션,평일,화,E.18-22시,F,B.3O대,10757
10131,202005,홈쇼핑,휴일,화,C.10-14시,F,A.2O대,303
10132,202105,스포츠의류용품,평일,금,C.10-14시,M,A.2O대,323
10133,202105,생활/사무용품,평일,수,D.14-18시,M,B.3O대,2922
10134,201905,서적,휴일,월,A.02-06시,M,E.60대이상,5
10135,201905,스포츠의류용품,휴일,토,F.22-02시,F,B.3O대,346
10136,202105,화장품,휴일,토,C.10-14시,F,A.2O대,1967
10137,201905,취미용품,휴일,월,D.14-18시,M,B.3O대,120
10138,201905,인테리어,평일,화,D.14-18시,F,D.5O대,607
10139,202105,서적,평일,금,E.18-22시,M,A.2O대,130
10140,202005,서적,휴일,토,F.22-02시,F,C.4O대,1869
10141,202105,스포츠의류용품,휴일,일,C.10-14시,F,C.4O대,987
10142,201905,생활/사무용품,휴일,수,C.10-14시,F,D.5O대,614
10143,201905,취미용품,휴일,수,B.06-10시,F,C.4O대,42
10144,202005,스포츠의류용품,휴일,토,D.14-18시,F,D.5O대,231
10145,201905,유아용품,평일,월,E.18-22시,F,A.2O대,314
10146,202105,화장품,평일,수,F.22-02시,M,A.2O대,283
10147,201905,차량정비_부품,평일,월,B.06-10시,M,D.5O대,77
10148,202005,홈쇼핑,평일,금,E.18-22시,F,A.2O대,765
10149,202005,화장품,휴일,일,B.06-10시,M,A.2O대,137
10150,202105,서적,휴일,토,B.06-10시,M,B.3O대,318
10151,202105,생활/사무용품,평일,월,A.02-06시,F,D.5O대,626
10152,201905,스포츠의류용품,휴일,일,A.02-06시,M,D.5O대,14
10153,202105,스포츠의류용품,휴일,수,D.14-18시,M,D.5O대,136
10154,201905,생활/사무용품,평일,목,F.22-02시,F,C.4O대,3964
10155,201905,가전,평일,화,B.06-10시,F,A.2O대,274
10156,201905,홈쇼핑,평일,월,E.18-22시,F,A.2O대,553
10157,202005,차량정비_부품,평일,수,F.22-02시,F,B.3O대,268
10158,202005,취미용품,평일,월,A.02-06시,M,B.3O대,146
10159,201905,골프용품,평일,화,F.22-02시,F,A.2O대,7
10160,202005,생활/사무용품,휴일,화,D.14-18시,M,D.5O대,509
10161,202005,차량정비_부품,휴일,화,E.18-22시,M,B.3O대,176
10162,201905,화장품,휴일,월,E.18-22시,F,B.3O대,563
10163,202005,홈쇼핑,평일,금,E.18-22시,F,B.3O대,3557
10164,201905,화장품,평일,월,C.10-14시,F,A.2O대,1588
10165,202105,서적,평일,목,E.18-22시,M,A.2O대,134
10166,202105,스포츠의류용품,평일,수,A.02-06시,M,C.4O대,42
10167,201905,취미용품,휴일,수,E.18-22시,M,C.4O대,162
10168,202105,화장품,휴일,토,A.02-06시,F,E.60대이상,47
10169,201905,가전,평일,화,C.10-14시,F,C.4O대,1003
10170,202005,생활/사무용품,평일,수,C.10-14시,F,C.4O대,9117
10171,202005,식료품,평일,목,C.10-14시,F,E.60대이상,1225
10172,202105,패션,평일,목,D.14-18시,F,B.3O대,12783
10173,202105,골프용품,평일,목,A.02-06시,F,A.2O대,6
10174,201905,식료품,휴일,월,E.18-22시,M,A.2O대,218
10175,202105,인테리어,휴일,수,E.18-22시,F,E.60대이상,148
10176,202005,식료품,휴일,토,D.14-18시,M,C.4O대,3080
10177,202105,스포츠의류용품,평일,화,C.10-14시,F,E.60대이상,69
10178,202105,패션,평일,목,E.18-22시,M,D.5O대,2401
10179,201905,스포츠의류용품,평일,목,D.14-18시,M,A.2O대,703
10180,201905,서적,평일,수,C.10-14시,F,D.5O대,376
10181,202005,애완용품,평일,수,F.22-02시,M,E.60대이상,20
10182,202005,서적,평일,수,B.06-10시,F,A.2O대,187
10183,202105,스포츠의류용품,휴일,수,A.02-06시,M,D.5O대,15
10184,202105,차량정비_부품,평일,수,B.06-10시,F,D.5O대,47
10185,201905,애완용품,평일,화,A.02-06시,F,C.4O대,46
10186,202005,생활/사무용품,휴일,화,B.06-10시,M,E.60대이상,107
10187,202005,스포츠의류용품,평일,목,F.22-02시,M,E.60대이상,22
10188,202105,생활/사무용품,평일,수,A.02-06시,F,E.60대이상,83
10189,202105,패션,평일,금,C.10-14시,M,D.5O대,2449
10190,202105,서적,휴일,일,F.22-02시,F,A.2O대,443
10191,202005,가전,평일,월,E.18-22시,M,B.3O대,2199
10192,202005,인테리어,휴일,화,D.14-18시,F,B.3O대,633
10193,202105,취미용품,휴일,토,D.14-18시,F,C.4O대,780
10194,202005,식료품,휴일,화,E.18-22시,F,A.2O대,599
10195,202105,유아용품,평일,화,A.02-06시,M,C.4O대,90
10196,202005,가전,평일,금,C.10-14시,F,C.4O대,1840
10197,201905,스포츠의류용품,휴일,토,C.10-14시,M,B.3O대,461
10198,202105,유아용품,평일,월,F.22-02시,F,B.3O대,3421
10199,201905,생활/사무용품,평일,금,A.02-06시,F,E.60대이상,65
10200,202005,화장품,휴일,일,E.18-22시,M,C.4O대,1486
10201,201905,패션,평일,금,A.02-06시,M,C.4O대,433
10202,201905,유아용품,휴일,일,C.10-14시,F,E.60대이상,38
10203,202005,홈쇼핑,평일,목,F.22-02시,F,C.4O대,8671
10204,202005,홈쇼핑,휴일,화,C.10-14시,F,C.4O대,2887
10205,202105,화장품,휴일,수,E.18-22시,M,D.5O대,334
10206,202105,생활/사무용품,평일,금,C.10-14시,M,C.4O대,6128
10207,202105,화장품,평일,월,E.18-22시,F,E.60대이상,527
10208,202005,인테리어,휴일,토,D.14-18시,M,E.60대이상,318
10209,201905,애완용품,휴일,일,F.22-02시,M,A.2O대,71
10210,201905,홈쇼핑,휴일,월,F.22-02시,F,B.3O대,1051
10211,202005,홈쇼핑,평일,금,C.10-14시,M,A.2O대,344
10212,202005,골프용품,휴일,금,E.18-22시,F,B.3O대,13
10213,202105,스포츠의류용품,평일,목,B.06-10시,M,D.5O대,174
10214,202005,유아용품,휴일,금,D.14-18시,M,D.5O대,16
10215,201905,생활/사무용품,휴일,토,B.06-10시,F,C.4O대,1577
10216,201905,생활/사무용품,휴일,수,F.22-02시,M,D.5O대,204
10217,202105,생활/사무용품,평일,금,A.02-06시,M,B.3O대,604
10218,202005,생활/사무용품,평일,수,F.22-02시,F,B.3O대,7662
10219,201905,패션,휴일,월,C.10-14시,F,B.3O대,1648
10220,202005,생활/사무용품,휴일,일,B.06-10시,M,A.2O대,292
10221,202105,생활/사무용품,휴일,수,A.02-06시,M,A.2O대,139
10222,201905,화장품,평일,화,F.22-02시,F,B.3O대,2651
10223,202105,애완용품,휴일,일,C.10-14시,F,A.2O대,427
10224,202105,애완용품,평일,월,C.10-14시,M,A.2O대,181
10225,202005,생활/사무용품,휴일,토,F.22-02시,M,B.3O대,2971
10226,201905,홈쇼핑,휴일,토,A.02-06시,M,E.60대이상,218
10227,201905,홈쇼핑,평일,수,D.14-18시,M,E.60대이상,867
10228,201905,애완용품,평일,수,C.10-14시,M,C.4O대,249
10229,201905,화장품,평일,수,D.14-18시,M,C.4O대,799
10230,202005,애완용품,휴일,화,B.06-10시,M,B.3O대,20
10231,202105,스포츠의류용품,휴일,토,D.14-18시,M,E.60대이상,72
10232,201905,식료품,휴일,월,D.14-18시,F,B.3O대,846
10233,202005,스포츠의류용품,평일,목,D.14-18시,F,A.2O대,491
10234,202105,식료품,평일,금,B.06-10시,M,E.60대이상,654
10235,201905,취미용품,평일,목,C.10-14시,M,C.4O대,811
10236,202105,취미용품,평일,목,E.18-22시,F,D.5O대,216
10237,201905,생활/사무용품,평일,목,B.06-10시,F,D.5O대,1666
10238,202105,홈쇼핑,휴일,일,B.06-10시,F,D.5O대,9866
10239,202105,애완용품,평일,화,F.22-02시,F,C.4O대,608
10240,202105,패션,평일,수,E.18-22시,F,E.60대이상,528
10241,202105,화장품,평일,수,F.22-02시,F,B.3O대,1807
10242,202105,가전,평일,금,F.22-02시,F,B.3O대,1122
10243,201905,패션,휴일,월,A.02-06시,M,E.60대이상,5
10244,202005,차량정비_부품,평일,목,E.18-22시,M,D.5O대,203
10245,201905,생활/사무용품,휴일,일,B.06-10시,M,D.5O대,433
10246,202105,화장품,휴일,일,E.18-22시,F,A.2O대,2811
10247,202105,서적,휴일,수,A.02-06시,M,B.3O대,32
10248,202005,취미용품,휴일,화,A.02-06시,M,A.2O대,12
10249,202105,유아용품,평일,금,C.10-14시,M,C.4O대,669
10250,202005,가전,평일,금,F.22-02시,M,C.4O대,1205
10251,202005,애완용품,평일,금,E.18-22시,F,C.4O대,456
10252,201905,스포츠의류용품,평일,화,E.18-22시,M,C.4O대,436
10253,202005,화장품,휴일,화,E.18-22시,M,E.60대이상,33
10254,201905,화장품,평일,수,B.06-10시,F,C.4O대,1310
10255,202105,애완용품,휴일,수,E.18-22시,F,A.2O대,278
10256,202005,가전,평일,수,D.14-18시,M,B.3O대,3433
10257,202005,차량정비_부품,평일,수,C.10-14시,M,B.3O대,1064
10258,202005,유아용품,평일,수,B.06-10시,F,E.60대이상,26
10259,202105,차량정비_부품,평일,목,A.02-06시,F,E.60대이상,3
10260,202105,식료품,평일,목,F.22-02시,M,B.3O대,3701
10261,202105,서적,휴일,토,E.18-22시,M,C.4O대,1195
10262,202005,홈쇼핑,평일,화,E.18-22시,M,A.2O대,237
10263,201905,취미용품,평일,수,B.06-10시,M,E.60대이상,30
10264,202005,애완용품,평일,금,C.10-14시,F,E.60대이상,71
10265,202005,가전,평일,목,E.18-22시,M,E.60대이상,218
10266,201905,화장품,평일,월,C.10-14시,F,D.5O대,921
10267,202005,차량정비_부품,휴일,일,B.06-10시,M,E.60대이상,37
10268,201905,차량정비_부품,평일,화,A.02-06시,F,C.4O대,12
10269,202105,차량정비_부품,평일,월,D.14-18시,M,A.2O대,388
10270,201905,패션,평일,화,A.02-06시,M,D.5O대,169
10271,201905,가전,평일,목,F.22-02시,M,C.4O대,1266
10272,202105,생활/사무용품,평일,수,D.14-18시,M,E.60대이상,912
10273,202105,서적,평일,금,D.14-18시,F,B.3O대,1611
10274,202005,화장품,평일,월,C.10-14시,F,C.4O대,3704
10275,201905,골프용품,평일,금,B.06-10시,M,C.4O대,106
10276,202105,골프용품,휴일,토,D.14-18시,M,A.2O대,25
10277,202005,취미용품,휴일,화,E.18-22시,F,C.4O대,162
10278,202105,골프용품,휴일,수,C.10-14시,M,D.5O대,65
10279,201905,차량정비_부품,평일,수,B.06-10시,F,B.3O대,96
10280,201905,식료품,휴일,수,B.06-10시,F,B.3O대,534
10281,201905,스포츠의류용품,평일,금,A.02-06시,F,E.60대이상,5
10282,201905,서적,휴일,월,E.18-22시,M,A.2O대,52
10283,202005,가전,평일,월,E.18-22시,F,B.3O대,1539
10284,202105,생활/사무용품,휴일,일,A.02-06시,M,B.3O대,785
10285,202005,화장품,평일,수,B.06-10시,M,C.4O대,748
10286,201905,골프용품,평일,화,D.14-18시,M,E.60대이상,17
10287,201905,패션,평일,금,D.14-18시,M,E.60대이상,606
10288,202005,패션,평일,화,B.06-10시,F,A.2O대,2394
10289,202005,가전,휴일,토,E.18-22시,F,A.2O대,600
10290,202005,화장품,휴일,화,E.18-22시,F,A.2O대,519
10291,201905,차량정비_부품,평일,화,F.22-02시,M,B.3O대,442
