CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대, 건수합계 ,,,
202105,2,평일,목,B.06-10시,M,C.4O대, 333 ,,,
202105,1,평일,수,D.14-18시,F,D.5O대, 327 ,,,
201905,1,평일,금,F.22-02시,M,B.3O대, 470 ,,,
202105,1,휴일,일,C.10-14시,F,D.5O대," 4,603 ",,,
201905,1,평일,금,A.02-06시,F,C.4O대, 480 ,,,
201905,1,휴일,월,C.10-14시,M,B.3O대, 189 ,,,
201905,2,휴일,일,C.10-14시,M,D.5O대, 243 ,,,
202005,1,평일,화,F.22-02시,F,D.5O대, 61 ,,,
202105,1,평일,화,B.06-10시,F,B.3O대," 1,401 ",,,
202105,4,휴일,수,C.10-14시,M,A.2O대, 451 ,,,
201905,1,평일,수,B.06-10시,F,B.3O대, 771 ,,,
202005,1,휴일,토,F.22-02시,F,E.60대이상, 89 ,,,
202005,1,휴일,화,B.06-10시,M,D.5O대, 268 ,,,
202105,2,휴일,수,E.18-22시,M,E.60대이상, 32 ,,,
202005,1,평일,수,D.14-18시,F,A.2O대," 2,543 ",,,
202105,1,평일,목,B.06-10시,F,C.4O대, 175 ,,,
201905,2,휴일,수,A.02-06시,M,C.4O대, 112 ,,,
202005,1,평일,목,F.22-02시,F,D.5O대, 62 ,,,
202105,2,평일,수,E.18-22시,F,A.2O대, 227 ,,,
202105,4,평일,목,A.02-06시,F,E.60대이상, 209 ,,,
201905,1,휴일,토,E.18-22시,M,C.4O대, 625 ,,,
202005,2,평일,월,B.06-10시,F,D.5O대, 112 ,,,
202005,1,휴일,토,D.14-18시,M,E.60대이상, 127 ,,,
201905,2,휴일,월,B.06-10시,M,D.5O대, 17 ,,,
202105,1,휴일,토,C.10-14시,M,A.2O대, 7 ,,,
202105,1,평일,수,F.22-02시,M,C.4O대, 115 ,,,
201905,1,평일,월,D.14-18시,F,C.4O대," 1,693 ",,,
202005,2,평일,화,E.18-22시,M,D.5O대, 163 ,,,
201905,2,평일,목,C.10-14시,F,D.5O대, 170 ,,,
202005,4,평일,금,C.10-14시,F,D.5O대," 3,877 ",,,
202005,1,평일,월,C.10-14시,F,A.2O대," 2,977 ",,,
202105,1,평일,화,F.22-02시,M,B.3O대, 907 ,,,
201905,4,휴일,토,E.18-22시,M,A.2O대, 552 ,,,
202005,1,평일,목,C.10-14시,F,A.2O대," 3,449 ",,,
202005,1,휴일,금,E.18-22시,F,D.5O대, 35 ,,,
201905,1,평일,수,A.02-06시,F,D.5O대, 45 ,,,
201905,1,평일,금,C.10-14시,M,A.2O대, 213 ,,,
202105,2,평일,수,A.02-06시,F,C.4O대, 91 ,,,
201905,2,평일,목,B.06-10시,M,D.5O대, 219 ,,,
201905,1,휴일,일,D.14-18시,F,E.60대이상, 68 ,,,
202105,3,휴일,수,A.02-06시,F,D.5O대, 33 ,,,
202005,1,평일,월,D.14-18시,M,E.60대이상, 389 ,,,
202005,2,휴일,금,C.10-14시,M,B.3O대, 181 ,,,
201905,1,평일,화,A.02-06시,M,A.2O대, 32 ,,,
202105,1,평일,수,D.14-18시,F,C.4O대, 98 ,,,
202005,2,평일,금,A.02-06시,M,E.60대이상, 7 ,,,
201905,1,평일,수,E.18-22시,F,B.3O대, 174 ,,,
201905,1,평일,화,B.06-10시,M,B.3O대, 920 ,,,
202105,1,평일,월,B.06-10시,M,A.2O대, 137 ,,,
202005,1,평일,목,B.06-10시,F,B.3O대, 908 ,,,
202005,1,휴일,금,F.22-02시,F,A.2O대, 91 ,,,
202105,1,휴일,수,F.22-02시,M,C.4O대, 359 ,,,
201905,1,휴일,수,B.06-10시,F,C.4O대, 15 ,,,
202105,4,평일,화,E.18-22시,M,B.3O대," 4,632 ",,,
202105,2,휴일,일,D.14-18시,F,E.60대이상, 87 ,,,
202005,1,평일,수,F.22-02시,M,A.2O대, 218 ,,,
202005,1,평일,목,B.06-10시,M,D.5O대, 599 ,,,
202105,1,평일,목,D.14-18시,M,A.2O대," 1,433 ",,,
201905,1,휴일,월,B.06-10시,M,C.4O대, 143 ,,,
202005,1,휴일,토,D.14-18시,F,A.2O대, 655 ,,,
201905,1,휴일,일,C.10-14시,M,D.5O대, 144 ,,,
202105,1,평일,수,C.10-14시,F,C.4O대, 643 ,,,
201905,1,평일,수,F.22-02시,F,A.2O대, 304 ,,,
202005,1,휴일,금,B.06-10시,F,A.2O대, 42 ,,,
202105,3,평일,화,B.06-10시,M,A.2O대, 63 ,,,
202005,1,평일,월,B.06-10시,F,A.2O대, 141 ,,,
202005,1,휴일,금,B.06-10시,F,D.5O대, 15 ,,,
201905,1,휴일,토,C.10-14시,M,A.2O대, 94 ,,,
202005,2,평일,목,B.06-10시,F,E.60대이상, 155 ,,,
202105,1,휴일,토,E.18-22시,F,A.2O대, 374 ,,,
202105,2,평일,목,C.10-14시,F,D.5O대, 348 ,,,
202105,1,평일,수,B.06-10시,F,C.4O대, 575 ,,,
202005,1,휴일,토,D.14-18시,F,C.4O대, 218 ,,,
202105,1,휴일,일,D.14-18시,F,A.2O대, 418 ,,,
201905,1,휴일,수,E.18-22시,F,D.5O대, 118 ,,,
201905,1,휴일,월,A.02-06시,F,D.5O대, 8 ,,,
202005,1,평일,수,E.18-22시,F,E.60대이상, 17 ,,,
202005,2,평일,금,D.14-18시,M,C.4O대, 988 ,,,
202105,2,휴일,수,D.14-18시,M,C.4O대," 2,784 ",,,
202105,1,휴일,일,E.18-22시,F,E.60대이상, 22 ,,,
201905,1,평일,화,E.18-22시,M,E.60대이상, 61 ,,,
202005,4,휴일,일,F.22-02시,F,A.2O대," 2,525 ",,,
202005,1,휴일,화,C.10-14시,F,A.2O대, 222 ,,,
202005,2,평일,화,F.22-02시,F,D.5O대, 600 ,,,
201905,2,평일,목,D.14-18시,M,D.5O대, 463 ,,,
202005,4,평일,화,C.10-14시,M,B.3O대," 3,418 ",,,
202005,4,휴일,금,B.06-10시,F,D.5O대, 461 ,,,
202105,3,휴일,토,E.18-22시,M,C.4O대, 267 ,,,
202105,1,휴일,토,B.06-10시,F,E.60대이상, 16 ,,,
202105,1,평일,수,C.10-14시,M,D.5O대," 1,845 ",,,
202005,2,평일,월,C.10-14시,M,E.60대이상, 101 ,,,
201905,1,평일,화,A.02-06시,F,A.2O대, 58 ,,,
202005,2,평일,화,F.22-02시,M,D.5O대," 1,126 ",,,
201905,4,휴일,일,C.10-14시,M,C.4O대," 1,391 ",,,
201905,4,평일,화,F.22-02시,F,B.3O대," 4,919 ",,,
202005,1,휴일,화,C.10-14시,M,D.5O대, 120 ,,,
201905,3,평일,수,B.06-10시,F,B.3O대, 272 ,,,
202005,1,평일,월,A.02-06시,F,C.4O대," 1,082 ",,,
202105,1,평일,수,E.18-22시,M,C.4O대, 848 ,,,
201905,1,휴일,월,F.22-02시,F,B.3O대, 492 ,,,
201905,1,평일,수,D.14-18시,F,D.5O대, 104 ,,,
201905,4,평일,목,F.22-02시,M,E.60대이상, 200 ,,,
202105,2,휴일,일,A.02-06시,M,B.3O대, 939 ,,,
202105,1,평일,금,D.14-18시,F,C.4O대," 2,087 ",,,
202005,1,평일,수,A.02-06시,M,C.4O대, 243 ,,,
201905,1,평일,목,D.14-18시,M,A.2O대, 233 ,,,
202105,1,휴일,수,C.10-14시,M,A.2O대, 57 ,,,
202105,2,평일,수,F.22-02시,M,D.5O대, 940 ,,,
202105,4,휴일,토,D.14-18시,M,C.4O대," 4,231 ",,,
202005,1,평일,화,A.02-06시,M,A.2O대, 110 ,,,
202105,1,평일,목,C.10-14시,M,B.3O대," 1,142 ",,,
201905,3,평일,화,F.22-02시,F,B.3O대, 393 ,,,
201905,1,평일,목,A.02-06시,F,C.4O대, 153 ,,,
202005,1,평일,목,A.02-06시,F,B.3O대, 85 ,,,
202005,1,평일,화,D.14-18시,M,B.3O대, 110 ,,,
201905,2,휴일,월,D.14-18시,M,B.3O대, 111 ,,,
201905,1,평일,목,A.02-06시,M,D.5O대, 172 ,,,
201905,3,휴일,일,F.22-02시,F,A.2O대, 246 ,,,
202005,1,휴일,금,D.14-18시,M,D.5O대, 117 ,,,
201905,1,평일,금,C.10-14시,M,D.5O대, 85 ,,,
202005,1,평일,목,F.22-02시,F,E.60대이상, 46 ,,,
202105,2,평일,수,D.14-18시,F,A.2O대," 1,112 ",,,
202105,3,평일,금,F.22-02시,F,D.5O대, 246 ,,,
202005,1,평일,목,C.10-14시,F,B.3O대," 1,918 ",,,
201905,2,평일,금,C.10-14시,M,E.60대이상, 165 ,,,
202005,1,평일,목,B.06-10시,M,A.2O대, 307 ,,,
202005,1,평일,월,C.10-14시,M,B.3O대," 1,131 ",,,
202005,1,휴일,화,F.22-02시,M,D.5O대, 138 ,,,
201905,1,평일,목,E.18-22시,F,E.60대이상, 110 ,,,
202105,1,휴일,일,A.02-06시,M,C.4O대, 404 ,,,
202005,1,휴일,일,C.10-14시,F,E.60대이상, 5 ,,,
202005,1,평일,금,A.02-06시,F,E.60대이상, 8 ,,,
202005,1,휴일,토,B.06-10시,M,A.2O대, 79 ,,,
202005,4,휴일,금,A.02-06시,M,E.60대이상, 16 ,,,
202005,1,평일,화,F.22-02시,F,B.3O대, 32 ,,,
202105,1,평일,금,A.02-06시,F,B.3O대, 371 ,,,
202105,1,휴일,수,E.18-22시,M,A.2O대, 80 ,,,
201905,3,휴일,수,B.06-10시,M,E.60대이상, 3 ,,,
202005,2,평일,화,C.10-14시,F,E.60대이상, 297 ,,,
201905,1,휴일,월,C.10-14시,F,D.5O대, 14 ,,,
202005,2,평일,수,F.22-02시,F,B.3O대," 4,167 ",,,
202005,1,평일,화,C.10-14시,F,B.3O대," 8,347 ",,,
201905,2,휴일,수,F.22-02시,M,B.3O대," 1,001 ",,,
201905,1,휴일,토,C.10-14시,M,E.60대이상, 35 ,,,
201905,1,휴일,월,D.14-18시,F,C.4O대, 95 ,,,
201905,1,평일,화,C.10-14시,F,B.3O대," 2,497 ",,,
201905,2,휴일,일,F.22-02시,M,B.3O대," 3,409 ",,,
202005,1,휴일,금,B.06-10시,F,B.3O대, 298 ,,,
202005,1,휴일,토,F.22-02시,M,E.60대이상, 130 ,,,
202105,2,평일,목,B.06-10시,M,B.3O대," 2,671 ",,,
202105,2,평일,목,E.18-22시,F,A.2O대, 421 ,,,
202005,2,평일,화,A.02-06시,F,D.5O대, 100 ,,,
201905,1,평일,화,F.22-02시,M,D.5O대, 77 ,,,
202105,3,평일,화,B.06-10시,F,B.3O대, 470 ,,,
202105,1,휴일,일,F.22-02시,F,E.60대이상, 45 ,,,
202105,3,평일,월,A.02-06시,M,C.4O대, 53 ,,,
201905,1,휴일,월,C.10-14시,M,B.3O대, 102 ,,,
202005,1,평일,화,B.06-10시,F,D.5O대, 71 ,,,
201905,1,평일,화,F.22-02시,F,C.4O대," 3,786 ",,,
201905,2,평일,수,B.06-10시,M,A.2O대, 209 ,,,
202005,1,휴일,화,A.02-06시,M,E.60대이상, 8 ,,,
201905,1,평일,수,B.06-10시,M,E.60대이상, 195 ,,,
201905,2,평일,금,D.14-18시,F,D.5O대," 1,100 ",,,
202105,2,휴일,토,A.02-06시,M,D.5O대, 318 ,,,
202005,2,평일,목,A.02-06시,M,C.4O대, 141 ,,,
201905,2,휴일,일,D.14-18시,M,A.2O대, 284 ,,,
202105,1,평일,목,D.14-18시,M,E.60대이상, 128 ,,,
201905,1,평일,수,A.02-06시,M,B.3O대, 176 ,,,
202105,1,휴일,수,B.06-10시,M,C.4O대, 136 ,,,
202005,1,휴일,일,A.02-06시,M,C.4O대, 87 ,,,
201905,1,휴일,일,F.22-02시,M,B.3O대," 2,281 ",,,
201905,2,휴일,일,D.14-18시,F,C.4O대," 1,357 ",,,
201905,1,평일,목,B.06-10시,F,B.3O대, 771 ,,,
201905,1,평일,월,D.14-18시,F,E.60대이상, 28 ,,,
202105,3,휴일,토,A.02-06시,F,A.2O대, 109 ,,,
202105,1,평일,목,A.02-06시,M,B.3O대, 62 ,,,
202005,2,평일,수,A.02-06시,F,A.2O대," 1,495 ",,,
202105,1,휴일,일,C.10-14시,M,B.3O대, 580 ,,,
202105,1,휴일,수,F.22-02시,M,B.3O대, 399 ,,,
202005,1,휴일,토,B.06-10시,F,B.3O대, 95 ,,,
202005,1,휴일,토,F.22-02시,F,E.60대이상, 36 ,,,
201905,1,평일,금,E.18-22시,F,B.3O대," 3,440 ",,,
202105,4,평일,월,C.10-14시,M,D.5O대," 4,546 ",,,
202105,1,휴일,수,E.18-22시,M,D.5O대, 524 ,,,
202105,1,휴일,토,D.14-18시,M,B.3O대, 727 ,,,
202105,1,휴일,일,D.14-18시,M,B.3O대," 5,189 ",,,
202005,1,휴일,금,F.22-02시,M,A.2O대, 226 ,,,
201905,4,평일,금,E.18-22시,M,E.60대이상, 310 ,,,
201905,1,평일,화,D.14-18시,M,E.60대이상, 850 ,,,
202005,1,평일,화,C.10-14시,M,D.5O대, 70 ,,,
202005,1,휴일,금,A.02-06시,M,B.3O대, 26 ,,,
202005,1,평일,수,C.10-14시,M,C.4O대," 6,640 ",,,
202005,3,휴일,금,E.18-22시,F,B.3O대, 132 ,,,
201905,1,평일,목,C.10-14시,M,B.3O대, 944 ,,,
201905,1,휴일,수,D.14-18시,F,C.4O대, 456 ,,,
202005,1,평일,월,D.14-18시,M,C.4O대," 1,071 ",,,
202105,2,평일,수,D.14-18시,M,A.2O대, 127 ,,,
202005,2,평일,화,E.18-22시,F,C.4O대," 7,562 ",,,
201905,2,평일,금,F.22-02시,M,B.3O대, 859 ,,,
201905,1,휴일,토,B.06-10시,M,D.5O대, 529 ,,,
201905,1,휴일,토,F.22-02시,M,E.60대이상, 40 ,,,
201905,2,휴일,토,B.06-10시,F,D.5O대, 48 ,,,
201905,2,평일,화,A.02-06시,F,D.5O대, 336 ,,,
202105,1,휴일,일,C.10-14시,M,E.60대이상, 19 ,,,
201905,4,평일,금,D.14-18시,F,A.2O대," 1,791 ",,,
201905,2,휴일,일,C.10-14시,M,C.4O대, 296 ,,,
202105,1,휴일,수,B.06-10시,F,A.2O대, 10 ,,,
201905,2,평일,화,F.22-02시,F,D.5O대, 589 ,,,
201905,2,평일,월,D.14-18시,F,E.60대이상, 278 ,,,
202105,1,평일,목,A.02-06시,F,E.60대이상, 4 ,,,
202105,1,평일,월,F.22-02시,M,E.60대이상, 779 ,,,
202105,3,평일,수,C.10-14시,F,D.5O대, 206 ,,,
202005,1,휴일,일,C.10-14시,F,E.60대이상, 82 ,,,
202105,3,평일,월,E.18-22시,F,E.60대이상, 123 ,,,
201905,2,휴일,일,F.22-02시,F,A.2O대," 1,456 ",,,
201905,3,평일,목,A.02-06시,M,B.3O대, 55 ,,,
201905,1,휴일,토,B.06-10시,M,A.2O대, 145 ,,,
201905,1,평일,금,C.10-14시,M,D.5O대, 236 ,,,
201905,1,평일,금,F.22-02시,F,B.3O대, 869 ,,,
202105,1,휴일,수,B.06-10시,F,D.5O대, 294 ,,,
202005,1,휴일,토,A.02-06시,M,D.5O대, 64 ,,,
202005,1,평일,수,A.02-06시,F,C.4O대, 70 ,,,
202005,1,평일,금,A.02-06시,M,B.3O대, 104 ,,,
202005,1,휴일,일,B.06-10시,F,C.4O대, 338 ,,,
201905,1,휴일,토,E.18-22시,F,A.2O대, 169 ,,,
202105,1,휴일,토,F.22-02시,M,E.60대이상, 85 ,,,
201905,1,평일,금,A.02-06시,M,C.4O대, 195 ,,,
201905,1,휴일,수,E.18-22시,M,B.3O대, 798 ,,,
201905,1,휴일,월,E.18-22시,M,D.5O대, 98 ,,,
201905,1,평일,목,A.02-06시,F,B.3O대, 164 ,,,
202005,2,휴일,토,C.10-14시,M,B.3O대," 4,487 ",,,
201905,4,평일,목,C.10-14시,M,C.4O대," 3,274 ",,,
202005,1,휴일,금,D.14-18시,F,D.5O대, 11 ,,,
202005,1,평일,목,B.06-10시,F,C.4O대, 872 ,,,
201905,3,평일,목,A.02-06시,M,E.60대이상, 5 ,,,
201905,1,휴일,월,E.18-22시,F,D.5O대, 478 ,,,
201905,1,평일,월,F.22-02시,M,E.60대이상, 87 ,,,
201905,2,평일,수,E.18-22시,F,A.2O대, 250 ,,,
202005,2,휴일,화,B.06-10시,M,A.2O대, 22 ,,,
202005,1,평일,목,A.02-06시,M,A.2O대, 279 ,,,
202005,1,휴일,화,F.22-02시,F,C.4O대, 118 ,,,
201905,1,평일,수,E.18-22시,F,D.5O대, 390 ,,,
202005,1,휴일,일,B.06-10시,F,C.4O대, 97 ,,,
202105,3,휴일,수,D.14-18시,F,C.4O대, 339 ,,,
202105,1,평일,수,F.22-02시,M,C.4O대," 2,317 ",,,
201905,1,휴일,수,B.06-10시,F,A.2O대, 153 ,,,
202005,1,휴일,금,D.14-18시,F,A.2O대, 27 ,,,
202005,3,휴일,토,B.06-10시,M,D.5O대, 56 ,,,
202005,1,평일,수,C.10-14시,F,D.5O대, 116 ,,,
202105,1,평일,목,E.18-22시,M,B.3O대, 81 ,,,
202105,3,휴일,일,A.02-06시,F,E.60대이상, 16 ,,,
202005,2,평일,목,B.06-10시,F,B.3O대," 6,828 ",,,
201905,1,휴일,일,B.06-10시,F,A.2O대, 100 ,,,
202005,1,휴일,토,D.14-18시,F,A.2O대, 15 ,,,
201905,1,평일,금,B.06-10시,F,C.4O대," 3,262 ",,,
202105,1,평일,금,E.18-22시,M,E.60대이상, 910 ,,,
202105,1,평일,수,E.18-22시,F,D.5O대, 133 ,,,
202105,2,평일,수,C.10-14시,M,C.4O대, 863 ,,,
201905,3,평일,금,F.22-02시,F,C.4O대, 263 ,,,
201905,1,휴일,월,A.02-06시,F,B.3O대, 9 ,,,
202105,1,평일,월,B.06-10시,F,E.60대이상, 22 ,,,
202005,1,휴일,화,D.14-18시,F,C.4O대, 42 ,,,
202105,1,평일,화,E.18-22시,F,C.4O대, 148 ,,,
202005,3,휴일,화,E.18-22시,F,C.4O대, 200 ,,,
202005,2,평일,목,D.14-18시,F,C.4O대, 865 ,,,
202105,1,평일,목,E.18-22시,F,B.3O대, 587 ,,,
202105,1,평일,금,C.10-14시,M,A.2O대, 202 ,,,
201905,1,평일,수,C.10-14시,M,B.3O대, 100 ,,,
202005,4,평일,목,E.18-22시,F,E.60대이상, 862 ,,,
202105,1,평일,수,C.10-14시,M,B.3O대," 1,649 ",,,
202005,2,평일,수,C.10-14시,F,B.3O대," 1,055 ",,,
202005,1,평일,화,F.22-02시,M,C.4O대," 1,368 ",,,
202005,4,휴일,토,A.02-06시,M,A.2O대, 194 ,,,
202105,2,평일,목,F.22-02시,F,D.5O대, 260 ,,,
201905,1,휴일,토,C.10-14시,F,C.4O대," 1,560 ",,,
202105,1,평일,목,F.22-02시,M,D.5O대, 199 ,,,
202005,1,휴일,화,A.02-06시,F,D.5O대, 3 ,,,
202105,2,평일,화,A.02-06시,F,A.2O대," 1,251 ",,,
202005,1,평일,수,B.06-10시,F,A.2O대, 10 ,,,
201905,1,평일,화,A.02-06시,F,E.60대이상, 10 ,,,
201905,3,평일,목,B.06-10시,M,D.5O대, 62 ,,,
202105,2,평일,목,B.06-10시,M,E.60대이상, 408 ,,,
202005,1,평일,목,E.18-22시,M,A.2O대, 82 ,,,
202105,3,휴일,토,A.02-06시,F,B.3O대, 115 ,,,
202005,1,평일,화,B.06-10시,F,A.2O대, 191 ,,,
201905,1,평일,금,E.18-22시,M,B.3O대," 2,316 ",,,
201905,3,평일,목,E.18-22시,F,B.3O대, 457 ,,,
201905,1,평일,화,F.22-02시,M,D.5O대, 371 ,,,
202105,1,휴일,수,C.10-14시,F,D.5O대, 279 ,,,
201905,2,휴일,토,F.22-02시,M,E.60대이상, 15 ,,,
202005,1,평일,수,C.10-14시,M,C.4O대, 415 ,,,
202105,1,평일,수,D.14-18시,F,A.2O대, 218 ,,,
202005,1,평일,금,F.22-02시,M,A.2O대, 75 ,,,
202105,2,평일,목,F.22-02시,F,B.3O대, 830 ,,,
201905,1,휴일,토,B.06-10시,M,E.60대이상, 229 ,,,
202005,1,휴일,토,F.22-02시,M,A.2O대, 799 ,,,
201905,2,평일,목,C.10-14시,F,A.2O대, 415 ,,,
202105,1,평일,화,A.02-06시,F,C.4O대, 226 ,,,
202105,1,휴일,토,D.14-18시,M,B.3O대," 1,431 ",,,
202005,1,평일,금,F.22-02시,M,E.60대이상, 13 ,,,
201905,1,평일,목,E.18-22시,F,D.5O대, 438 ,,,
202005,1,평일,목,C.10-14시,M,C.4O대, 451 ,,,
201905,4,평일,화,C.10-14시,M,C.4O대," 2,894 ",,,
201905,3,평일,금,F.22-02시,F,E.60대이상, 20 ,,,
202005,1,휴일,일,C.10-14시,M,C.4O대, 251 ,,,
202105,2,휴일,일,D.14-18시,M,E.60대이상, 271 ,,,
201905,1,휴일,토,E.18-22시,F,A.2O대, 397 ,,,
202105,1,평일,목,C.10-14시,M,C.4O대," 1,186 ",,,
201905,1,휴일,토,A.02-06시,M,B.3O대, 222 ,,,
202105,1,평일,화,B.06-10시,F,D.5O대," 3,566 ",,,
202105,2,평일,월,B.06-10시,F,B.3O대," 2,833 ",,,
202105,3,평일,목,A.02-06시,M,A.2O대, 26 ,,,
202005,1,휴일,일,A.02-06시,F,A.2O대, 43 ,,,
201905,2,휴일,월,A.02-06시,F,D.5O대, 14 ,,,
202005,1,휴일,일,F.22-02시,M,C.4O대, 913 ,,,
202105,1,평일,화,D.14-18시,M,E.60대이상, 33 ,,,
202105,1,평일,월,D.14-18시,F,A.2O대, 586 ,,,
202005,1,휴일,화,C.10-14시,F,C.4O대," 1,614 ",,,
202105,2,휴일,일,D.14-18시,F,E.60대이상, 430 ,,,
201905,2,휴일,토,F.22-02시,M,A.2O대, 151 ,,,
202105,2,휴일,수,C.10-14시,M,A.2O대, 219 ,,,
201905,1,평일,화,C.10-14시,M,E.60대이상, 27 ,,,
202005,2,평일,월,A.02-06시,F,D.5O대, 117 ,,,
202005,4,평일,금,D.14-18시,M,B.3O대," 3,348 ",,,
202105,2,휴일,일,E.18-22시,F,D.5O대," 1,589 ",,,
201905,4,평일,금,C.10-14시,F,B.3O대," 5,262 ",,,
202105,1,평일,수,C.10-14시,F,E.60대이상, 26 ,,,
202105,1,평일,목,A.02-06시,M,C.4O대, 87 ,,,
202005,2,평일,목,A.02-06시,M,B.3O대, 146 ,,,
202105,1,평일,금,D.14-18시,F,D.5O대, 744 ,,,
202005,1,휴일,일,A.02-06시,M,B.3O대, 809 ,,,
202005,1,휴일,화,C.10-14시,M,A.2O대, 214 ,,,
201905,3,평일,월,F.22-02시,M,A.2O대, 72 ,,,
202005,1,휴일,화,A.02-06시,M,E.60대이상, 3 ,,,
202005,4,평일,금,C.10-14시,M,B.3O대," 4,147 ",,,
202105,1,평일,수,C.10-14시,F,A.2O대," 1,420 ",,,
201905,1,평일,목,A.02-06시,M,D.5O대, 16 ,,,
202005,1,평일,목,A.02-06시,M,B.3O대, 124 ,,,
202105,2,평일,목,A.02-06시,F,E.60대이상, 10 ,,,
202105,1,평일,금,D.14-18시,M,D.5O대, 146 ,,,
202105,3,평일,수,A.02-06시,M,A.2O대, 9 ,,,
202105,2,평일,금,D.14-18시,F,E.60대이상, 75 ,,,
202105,1,평일,화,D.14-18시,M,B.3O대," 1,629 ",,,
202105,1,평일,월,D.14-18시,F,A.2O대, 499 ,,,
202005,1,휴일,일,D.14-18시,M,C.4O대," 5,181 ",,,
201905,1,평일,월,F.22-02시,M,E.60대이상, 11 ,,,
202005,2,휴일,일,A.02-06시,F,B.3O대, 189 ,,,
202005,1,평일,월,E.18-22시,M,C.4O대," 4,946 ",,,
202005,4,휴일,일,F.22-02시,F,D.5O대," 2,764 ",,,
201905,3,휴일,월,B.06-10시,F,C.4O대, 39 ,,,
202005,3,평일,화,E.18-22시,F,A.2O대, 371 ,,,
202005,4,평일,금,B.06-10시,F,E.60대이상, 560 ,,,
202105,1,평일,월,F.22-02시,M,C.4O대," 1,818 ",,,
201905,1,평일,수,D.14-18시,M,C.4O대," 3,933 ",,,
202105,2,평일,월,F.22-02시,F,B.3O대," 5,066 ",,,
201905,2,평일,화,E.18-22시,F,D.5O대," 2,611 ",,,
202005,2,평일,화,F.22-02시,M,C.4O대," 3,355 ",,,
202005,1,평일,화,D.14-18시,M,D.5O대, 829 ,,,
202005,1,평일,월,E.18-22시,F,D.5O대, 75 ,,,
202105,1,평일,화,A.02-06시,M,D.5O대, 62 ,,,
201905,2,평일,목,B.06-10시,M,A.2O대, 96 ,,,
202105,2,휴일,일,D.14-18시,M,B.3O대," 6,570 ",,,
201905,3,휴일,수,F.22-02시,F,D.5O대, 41 ,,,
201905,2,휴일,월,E.18-22시,F,E.60대이상, 5 ,,,
201905,1,평일,화,E.18-22시,F,B.3O대, 341 ,,,
201905,1,휴일,일,E.18-22시,M,C.4O대, 530 ,,,
201905,1,평일,월,E.18-22시,F,D.5O대, 746 ,,,
201905,1,평일,금,B.06-10시,F,A.2O대, 399 ,,,
202005,1,평일,화,D.14-18시,F,C.4O대," 6,640 ",,,
202005,3,휴일,토,C.10-14시,M,C.4O대, 256 ,,,
202105,2,휴일,수,A.02-06시,F,B.3O대, 247 ,,,
202105,2,평일,화,F.22-02시,M,E.60대이상, 45 ,,,
202005,1,평일,수,F.22-02시,M,D.5O대, 552 ,,,
202005,3,평일,수,E.18-22시,M,E.60대이상, 35 ,,,
202005,3,평일,금,F.22-02시,F,A.2O대, 324 ,,,
202105,1,평일,월,B.06-10시,M,D.5O대," 1,743 ",,,
201905,2,평일,수,D.14-18시,M,B.3O대," 1,025 ",,,
202105,1,평일,목,D.14-18시,M,C.4O대," 1,058 ",,,
202005,2,휴일,토,B.06-10시,M,D.5O대, 803 ,,,
201905,1,휴일,수,A.02-06시,F,C.4O대, 39 ,,,
202105,1,평일,월,F.22-02시,M,C.4O대," 6,026 ",,,
202105,2,휴일,수,D.14-18시,M,D.5O대, 248 ,,,
202105,1,평일,수,F.22-02시,M,A.2O대, 208 ,,,
202105,1,평일,금,B.06-10시,F,D.5O대, 72 ,,,
202005,2,휴일,일,D.14-18시,F,D.5O대," 1,073 ",,,
202005,2,휴일,토,D.14-18시,M,D.5O대," 2,030 ",,,
201905,3,휴일,일,B.06-10시,F,A.2O대, 68 ,,,
201905,1,휴일,토,E.18-22시,F,A.2O대, 440 ,,,
202005,2,휴일,화,C.10-14시,F,E.60대이상, 12 ,,,
201905,1,휴일,토,A.02-06시,M,B.3O대, 336 ,,,
202105,3,평일,수,B.06-10시,F,E.60대이상, 34 ,,,
201905,2,평일,월,D.14-18시,M,B.3O대, 458 ,,,
202005,1,평일,금,F.22-02시,M,B.3O대, 880 ,,,
201905,1,평일,월,A.02-06시,M,C.4O대, 42 ,,,
202005,1,평일,목,C.10-14시,M,A.2O대, 16 ,,,
202005,1,휴일,화,F.22-02시,F,C.4O대, 300 ,,,
202105,1,평일,화,B.06-10시,M,B.3O대, 466 ,,,
202105,2,휴일,수,B.06-10시,F,A.2O대, 72 ,,,
201905,1,휴일,수,B.06-10시,F,E.60대이상, 13 ,,,
202105,1,평일,금,A.02-06시,M,E.60대이상, 3 ,,,
201905,3,휴일,토,E.18-22시,M,A.2O대, 42 ,,,
202005,1,평일,화,C.10-14시,F,C.4O대," 1,327 ",,,
202105,1,휴일,일,C.10-14시,M,C.4O대, 668 ,,,
202105,4,휴일,토,C.10-14시,M,B.3O대," 3,660 ",,,
202005,2,평일,수,E.18-22시,M,A.2O대," 2,210 ",,,
202105,1,평일,목,B.06-10시,M,B.3O대, 490 ,,,
201905,1,평일,목,A.02-06시,F,E.60대이상, 13 ,,,
201905,1,휴일,월,C.10-14시,M,C.4O대, 105 ,,,
202005,1,휴일,화,E.18-22시,F,A.2O대, 610 ,,,
202005,2,휴일,일,C.10-14시,F,C.4O대, 751 ,,,
