,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대, 건수합계 ,Unnamed: 8,Unnamed: 9,Unnamed: 10
10883,201905,0,0,3,0,0,1,3,,,
10884,201905,1,0,1,4,1,0,260,,,
10885,202105,0,1,4,2,1,1,2533,,,
10886,202005,2,1,6,2,1,1,82,,,
10887,202005,1,0,2,1,0,2,455,,,
10888,201905,0,0,3,4,1,1,724,,,
10889,202105,0,1,2,4,0,4,652,,,
10890,202105,0,1,5,1,1,4,193,,,
10891,202005,0,0,3,1,0,3,47,,,
10892,201905,1,1,3,4,0,1,107,,,
10893,202005,0,0,3,5,1,4,38,,,
10894,201905,0,1,4,1,0,3,120,,,
10895,202005,0,0,3,5,1,2,4182,,,
10896,202005,3,0,1,1,0,2,4182,,,
10897,201905,1,0,2,5,0,4,127,,,
10898,202105,0,1,4,4,1,4,150,,,
10899,201905,0,0,1,0,0,0,310,,,
10900,202005,0,1,0,3,0,1,47,,,
10901,201905,0,1,5,3,1,2,1052,,,
10902,202005,1,0,3,2,1,1,1114,,,
10903,202105,2,1,4,1,1,1,126,,,
10904,202005,0,0,3,5,0,2,71,,,
10905,202005,0,0,2,0,1,2,262,,,
10906,202005,0,0,0,0,1,3,31,,,
10907,202005,0,0,2,5,0,4,155,,,
10908,201905,1,1,5,5,0,3,417,,,
10909,202005,0,1,5,0,0,1,1162,,,
10910,201905,1,0,2,1,1,2,235,,,
10911,202005,0,0,6,3,1,0,198,,,
10912,201905,3,0,0,1,1,4,229,,,
10913,202005,0,0,0,1,0,2,1070,,,
10914,202105,0,0,3,3,0,4,600,,,
10915,202105,1,0,2,5,0,3,1912,,,
10916,202105,0,0,6,3,0,1,2464,,,
10917,201905,1,1,2,1,0,4,56,,,
10918,201905,0,0,2,1,1,0,74,,,
10919,202005,0,0,0,4,0,4,66,,,
10920,202005,1,1,0,0,1,3,45,,,
10921,202105,0,1,5,3,0,0,756,,,
10922,201905,0,1,3,0,1,2,84,,,
10923,202105,0,0,3,2,1,4,196,,,
10924,202005,0,0,3,4,0,4,13,,,
10925,202105,0,0,3,1,1,2,5264,,,
10926,201905,0,0,1,1,1,1,2250,,,
10927,201905,0,0,3,2,1,1,71,,,
10928,202005,0,0,2,4,1,2,1625,,,
10929,202005,0,0,3,0,1,0,168,,,
10930,202005,0,1,0,2,0,3,916,,,
10931,201905,1,1,5,5,0,3,1691,,,
10932,201905,0,0,6,1,0,4,22,,,
10933,202005,0,0,3,1,0,4,851,,,
10934,202105,1,0,6,0,0,2,414,,,
10935,202005,0,0,3,4,1,4,746,,,
10936,201905,2,0,2,3,1,0,65,,,
10937,202005,0,0,1,0,0,2,147,,,
10938,202105,0,1,4,4,1,2,8180,,,
10939,202105,0,0,0,3,1,4,31,,,
10940,202005,0,1,5,3,0,2,107,,,
10941,202105,3,0,1,2,1,2,6312,,,
10942,202005,0,1,6,0,1,4,5,,,
10943,202105,3,1,4,4,0,2,15564,,,
10944,202005,0,1,0,5,1,1,391,,,
10945,202005,1,0,0,5,1,3,282,,,
10946,201905,1,1,5,3,1,0,308,,,
10947,202105,1,1,2,0,1,0,272,,,
10948,202005,1,0,3,2,1,0,367,,,
10949,202005,0,1,5,3,1,4,104,,,
10950,202005,0,0,6,3,1,3,348,,,
10951,202005,3,0,6,0,0,1,943,,,
10952,202105,0,0,2,2,0,1,1029,,,
10953,202105,0,1,5,3,1,1,100,,,
10954,202005,0,0,1,3,0,4,2023,,,
10955,202105,0,0,0,1,0,4,62,,,
10956,202105,0,1,2,0,1,3,33,,,
10957,202005,1,1,6,0,0,0,101,,,
10958,202005,1,1,6,3,0,3,942,,,
10959,202005,0,1,4,2,1,2,597,,,
10960,201905,3,1,4,5,0,2,3011,,,
10961,201905,0,1,2,0,1,2,32,,,
10962,202005,0,0,6,2,0,4,27,,,
10963,201905,1,1,5,0,0,0,64,,,
10964,202005,1,1,6,3,1,4,171,,,
10965,202105,0,0,1,5,1,0,664,,,
10966,201905,3,0,0,0,0,4,53,,,
10967,202105,2,0,0,3,1,2,239,,,
10968,201905,0,1,5,1,1,1,23,,,
10969,202005,0,0,1,3,1,3,212,,,
10970,202005,0,1,6,0,1,3,8,,,
10971,202005,0,0,3,0,1,2,86,,,
10972,202005,1,0,3,3,1,2,736,,,
10973,202105,1,1,2,0,0,4,8,,,
10974,201905,3,0,6,4,1,3,1029,,,
10975,201905,1,1,5,0,0,3,13,,,
10976,202105,1,1,4,3,1,2,1396,,,
10977,202105,0,0,1,5,0,2,510,,,
10978,202105,0,1,5,5,1,2,1149,,,
10979,201905,1,0,3,3,0,4,525,,,
10980,202105,0,1,2,4,1,2,394,,,
10981,202105,1,1,4,4,1,1,8108,,,
10982,202105,0,1,5,4,1,1,598,,,
10983,201905,0,1,4,2,1,0,102,,,
10984,202105,1,1,2,4,1,1,359,,,
10985,201905,0,0,2,0,1,2,55,,,
10986,201905,0,0,0,5,1,0,487,,,
10987,201905,1,1,4,5,0,1,8481,,,
10988,201905,1,1,2,2,0,4,6,,,
10989,202005,1,1,6,0,1,0,41,,,
10990,201905,0,0,0,0,1,3,24,,,
10991,202005,3,1,6,1,1,2,395,,,
10992,202005,3,0,3,0,0,4,132,,,
10993,202005,0,0,6,2,1,1,4732,,,
10994,201905,2,1,5,3,1,4,7,,,
10995,202005,0,0,1,0,1,4,14,,,
10996,202005,0,0,3,3,1,1,1052,,,
10997,202005,0,1,4,5,0,3,54,,,
10998,201905,1,0,1,4,1,4,436,,,
10999,201905,2,0,0,1,1,4,17,,,
11000,202105,1,1,2,3,0,1,327,,,
11001,202005,3,0,6,0,1,0,201,,,
11002,202105,0,0,1,4,1,0,1230,,,
11003,201905,0,1,4,0,0,0,11,,,
11004,201905,0,1,5,0,0,3,21,,,
11005,201905,0,0,1,4,0,2,139,,,
11006,202105,0,0,1,0,0,4,37,,,
11007,202105,3,0,2,2,1,1,2792,,,
11008,202105,1,1,2,3,1,0,118,,,
11009,202105,1,0,6,4,1,3,253,,,
11010,201905,0,0,3,5,1,2,335,,,
11011,202105,0,1,2,2,1,4,152,,,
11012,202005,2,1,0,1,1,0,9,,,
11013,201905,0,1,3,1,0,1,19,,,
11014,201905,0,0,6,5,0,3,30,,,
11015,201905,1,1,2,0,1,1,170,,,
11016,202105,0,0,1,5,0,1,2034,,,
11017,202005,0,0,1,0,0,1,418,,,
11018,201905,0,0,6,5,0,1,872,,,
11019,201905,0,1,3,0,1,0,14,,,
11020,202005,0,0,6,1,1,1,352,,,
11021,201905,0,1,4,4,1,4,35,,,
11022,202105,1,0,3,1,1,4,531,,,
11023,202105,2,1,5,0,1,0,14,,,
11024,201905,0,1,4,3,1,4,19,,,
11025,202005,3,0,1,0,0,0,353,,,
11026,202105,0,1,5,3,1,4,47,,,
11027,201905,1,1,5,2,0,2,1445,,,
11028,201905,0,0,1,1,0,1,102,,,
11029,201905,1,1,5,3,1,3,250,,,
11030,201905,0,0,2,2,0,0,67,,,
11031,202105,1,1,2,0,0,4,66,,,
11032,202005,2,1,6,4,1,3,46,,,
11033,202105,0,1,4,3,0,3,134,,,
11034,201905,0,0,3,4,1,4,99,,,
11035,201905,1,0,0,2,1,4,56,,,
11036,202105,1,0,3,2,1,2,1085,,,
11037,202105,0,0,1,5,0,4,31,,,
11038,201905,0,1,4,2,0,1,963,,,
11039,201905,1,1,5,2,1,1,3006,,,
11040,202005,1,1,0,3,0,1,154,,,
11041,201905,2,0,2,0,0,3,16,,,
11042,201905,1,1,5,0,1,0,266,,,
11043,202105,1,1,5,5,0,3,3881,,,
11044,201905,3,0,3,0,0,3,164,,,
11045,202105,0,0,6,1,1,4,24,,,
11046,202005,1,1,6,4,1,2,1704,,,
11047,202005,0,1,4,0,0,3,68,,,
11048,202105,0,0,1,4,1,3,515,,,
11049,201905,0,0,2,0,0,0,88,,,
11050,202105,0,1,4,1,1,4,841,,,
11051,202105,0,0,1,5,0,0,252,,,
11052,201905,0,1,3,3,1,3,61,,,
11053,201905,0,1,5,2,0,4,58,,,
11054,202105,1,0,6,4,1,4,719,,,
11055,202005,3,0,3,0,1,3,185,,,
11056,202005,1,1,6,3,0,3,226,,,
11057,201905,0,1,4,0,1,0,28,,,
11058,202105,1,1,5,2,0,1,3918,,,
11059,201905,0,0,3,2,0,1,1872,,,
11060,202005,0,0,6,5,0,1,1909,,,
11061,201905,0,1,3,0,0,1,31,,,
11062,202005,0,0,1,5,0,1,46,,,
11063,202005,0,1,4,2,1,1,93,,,
11064,201905,0,1,5,3,1,4,25,,,
11065,202005,1,0,6,1,0,2,1681,,,
11066,202105,0,0,3,1,1,0,6,,,
11067,201905,1,0,1,2,1,1,1436,,,
11068,202105,0,0,1,3,1,3,631,,,
11069,202005,0,0,3,0,0,1,9,,,
11070,201905,0,0,6,4,1,1,491,,,
11071,201905,0,0,3,3,0,4,282,,,
11072,201905,0,1,3,1,0,2,10,,,
11073,202005,0,0,2,4,1,3,800,,,
11074,201905,0,1,5,2,1,2,108,,,
11075,202005,0,1,0,2,0,2,1792,,,
11076,202105,1,1,2,2,0,0,943,,,
11077,202105,1,0,6,5,1,1,659,,,
11078,201905,1,0,0,0,0,0,300,,,
11079,202105,0,0,3,2,0,1,3922,,,
11080,202105,0,0,2,5,1,3,50,,,
11081,202005,1,0,3,1,0,4,363,,,
11082,202005,0,1,0,4,0,1,247,,,
11083,202105,0,0,6,4,0,3,97,,,
11084,202005,0,0,6,1,0,3,44,,,
11085,202105,3,1,4,1,0,1,3021,,,
11086,202005,3,0,2,5,0,2,7845,,,
11087,202005,0,0,3,3,1,0,116,,,
11088,202105,0,0,3,3,1,0,683,,,
11089,202105,1,0,1,5,1,2,4512,,,
11090,202005,0,1,4,2,0,2,2048,,,
11091,202105,0,0,0,0,1,1,50,,,
11092,201905,0,1,3,1,0,2,65,,,
11093,202105,3,1,4,1,1,2,2040,,,
11094,202105,1,0,3,5,0,3,1311,,,
11095,201905,0,0,3,0,1,0,82,,,
11096,202005,0,1,5,1,0,2,211,,,
11097,201905,1,0,0,2,0,4,668,,,
11098,201905,0,0,0,1,1,4,176,,,
11099,201905,3,0,1,3,0,1,5946,,,
11100,201905,0,1,5,2,1,4,414,,,
11101,202105,3,0,1,2,0,3,6270,,,
11102,202005,0,0,1,5,0,2,1790,,,
11103,202005,0,0,3,2,0,0,100,,,
11104,201905,0,1,2,1,0,1,208,,,
11105,202105,1,0,0,4,0,3,978,,,
11106,202005,0,1,0,4,0,2,473,,,
11107,202005,0,0,1,5,0,1,480,,,
11108,202005,0,1,4,1,1,1,665,,,
11109,202005,1,0,1,0,1,0,112,,,
11110,202105,0,1,5,3,0,2,263,,,
11111,202105,3,0,3,0,0,0,481,,,
11112,201905,3,1,2,2,1,0,206,,,
11113,201905,0,0,2,3,1,0,184,,,
11114,201905,0,1,4,2,0,0,310,,,
11115,202105,0,0,1,4,0,4,90,,,
11116,201905,0,0,3,3,1,4,129,,,
11117,202005,1,0,3,0,0,0,417,,,
11118,202005,3,0,2,0,0,0,419,,,
11119,202105,0,0,0,5,0,2,1124,,,
11120,202105,0,0,2,1,1,2,1930,,,
11121,202005,2,1,5,3,1,3,117,,,
11122,202005,0,0,2,2,0,4,1726,,,
11123,202005,0,0,1,3,0,2,805,,,
11124,202005,2,0,6,2,1,2,294,,,
11125,202005,0,1,4,0,1,2,110,,,
11126,201905,1,0,6,3,1,4,52,,,
11127,202005,3,0,1,3,0,4,1168,,,
11128,202105,0,0,6,1,0,1,283,,,
11129,201905,0,0,3,1,1,1,365,,,
11130,202105,2,0,1,3,1,3,194,,,
11131,201905,0,1,5,3,1,4,56,,,
11132,201905,0,1,2,0,0,4,4,,,
11133,202005,0,0,6,5,1,0,942,,,
11134,201905,1,0,2,5,1,1,872,,,
11135,202105,0,1,4,5,0,3,235,,,
11136,202005,0,0,0,3,1,2,1442,,,
11137,201905,0,1,5,4,1,0,196,,,
11138,202105,1,0,0,5,1,4,90,,,
11139,202005,0,0,2,2,0,3,102,,,
11140,201905,1,0,1,1,0,3,86,,,
11141,201905,0,1,2,1,1,0,15,,,
11142,201905,0,0,3,5,1,1,2322,,,
11143,202005,0,0,1,3,1,1,690,,,
11144,202105,1,1,2,2,1,1,632,,,
11145,201905,0,0,0,0,0,1,269,,,
11146,202005,0,1,4,1,0,0,26,,,
11147,201905,0,1,5,5,0,2,478,,,
11148,202105,1,1,4,4,0,0,9622,,,
11149,202105,0,0,2,5,0,3,455,,,
11150,201905,0,1,3,2,0,3,71,,,
11151,201905,0,1,5,1,1,4,11,,,
11152,202105,3,1,2,3,0,4,695,,,
11153,202105,2,0,3,0,0,1,186,,,
11154,202105,0,0,0,1,0,2,935,,,
11155,202105,0,1,5,5,1,2,579,,,
11156,202005,0,0,3,0,1,3,95,,,
11157,202005,0,1,0,5,1,1,11,,,
11158,201905,0,1,4,1,1,1,14,,,
11159,202005,1,0,2,2,1,4,629,,,
11160,201905,1,1,4,5,1,0,1472,,,
11161,202105,1,0,6,5,1,2,4645,,,
11162,202105,1,0,3,1,0,2,550,,,
11163,201905,0,0,1,4,0,2,694,,,
11164,201905,0,1,2,4,1,2,176,,,
11165,202005,0,1,4,2,1,4,126,,,
11166,202005,0,1,5,3,1,4,908,,,
11167,201905,0,0,2,4,1,1,460,,,
11168,201905,1,1,5,5,0,0,1051,,,
11169,202005,3,1,6,3,1,2,778,,,
11170,202005,1,0,3,1,1,2,2361,,,
11171,202105,0,1,4,3,1,3,459,,,
11172,201905,0,0,0,3,0,4,188,,,
11173,202105,0,0,3,4,1,4,187,,,
11174,202005,1,0,2,2,1,0,601,,,
11175,202005,0,0,3,5,1,1,960,,,
11176,201905,3,1,4,3,0,3,1254,,,
11177,201905,0,1,3,3,1,3,31,,,
11178,202005,0,0,2,2,0,1,56,,,
11179,202105,0,0,0,2,1,2,948,,,
11180,201905,1,0,1,5,0,0,369,,,
11181,201905,1,1,2,1,0,3,286,,,
11182,202005,0,0,2,1,0,4,19,,,
11183,201905,1,0,6,3,1,0,1889,,,
11184,202005,0,0,2,5,1,4,429,,,
11185,201905,0,0,3,5,1,1,737,,,
11186,201905,0,1,5,0,1,4,7,,,
11187,201905,0,0,6,3,1,1,763,,,
11188,202005,0,1,6,3,1,2,204,,,
11189,202005,1,1,0,3,0,2,547,,,
11190,201905,0,0,6,1,1,1,596,,,
11191,202105,2,0,3,0,1,3,36,,,
11192,202005,1,1,0,0,1,2,20,,,
11193,202105,0,0,3,1,0,3,473,,,
11194,202005,1,1,0,3,1,0,63,,,
11195,202005,0,0,0,0,0,1,386,,,
11196,202005,3,1,5,1,0,2,2969,,,
11197,202105,1,0,6,2,0,2,897,,,
11198,202005,0,1,0,2,0,1,7,,,
11199,201905,0,0,1,4,0,0,56,,,
11200,201905,1,0,2,0,1,1,143,,,
11201,202005,0,1,4,2,0,3,85,,,
11202,202105,0,0,1,1,0,1,751,,,
11203,201905,3,1,4,2,1,1,1488,,,
11204,201905,2,1,2,5,0,1,157,,,
11205,201905,0,1,4,0,0,1,487,,,
11206,202105,0,0,0,4,0,1,513,,,
11207,201905,0,1,3,5,1,3,34,,,
11208,201905,1,0,3,5,0,1,462,,,
11209,202105,1,0,0,3,0,1,10748,,,
11210,201905,0,0,1,3,1,4,60,,,
11211,201905,0,1,3,5,0,4,8,,,
11212,201905,0,1,4,2,1,2,644,,,
11213,202105,0,0,3,3,0,4,95,,,
11214,201905,1,1,2,3,0,4,14,,,
11215,202105,2,1,4,1,1,4,35,,,
11216,201905,1,0,0,0,1,3,11,,,
11217,202005,0,1,4,2,0,3,487,,,
11218,202005,1,0,3,4,1,1,1283,,,
11219,202005,0,0,3,2,1,4,618,,,
11220,202005,0,0,6,1,1,3,1178,,,
11221,202105,1,0,1,2,1,2,5742,,,
11222,201905,0,0,1,0,0,2,195,,,
11223,202005,0,1,0,1,0,1,57,,,
11224,202105,0,0,0,5,0,4,156,,,
11225,201905,2,0,3,1,0,3,60,,,
11226,202105,3,0,3,2,0,0,4344,,,
11227,201905,0,1,3,1,1,2,128,,,
11228,201905,0,1,5,5,0,0,118,,,
11229,202105,0,0,2,2,0,0,631,,,
11230,201905,0,1,4,2,0,0,101,,,
11231,202105,0,1,5,4,0,1,6497,,,
11232,201905,0,1,3,1,1,1,129,,,
11233,201905,0,0,3,2,1,3,182,,,
11234,202005,0,1,4,4,0,4,61,,,
11235,202005,0,1,5,1,1,3,360,,,
11236,202105,0,1,5,2,0,2,251,,,
11237,202105,0,0,3,3,0,2,194,,,
11238,202105,1,1,4,2,1,2,1409,,,
11239,201905,0,0,3,0,0,4,44,,,
11240,202105,0,0,3,3,1,2,9193,,,
11241,202005,1,0,0,4,1,1,893,,,
11242,202105,0,0,0,5,0,2,686,,,
11243,202005,0,1,0,4,1,1,183,,,
11244,202105,0,0,2,4,1,1,2242,,,
11245,202005,0,0,6,5,1,2,1051,,,
11246,202105,0,1,5,1,1,1,1339,,,
11247,201905,0,0,2,4,0,3,29,,,
11248,202005,0,0,6,5,0,4,21,,,
11249,202105,0,0,2,3,1,3,1798,,,
11250,201905,0,0,2,5,1,1,424,,,
11251,201905,0,1,4,1,0,4,31,,,
11252,201905,1,1,2,3,0,2,1923,,,
11253,202105,0,0,3,2,1,3,5161,,,
11254,202005,0,0,1,5,1,2,1332,,,
11255,201905,0,1,5,4,0,2,748,,,
11256,202005,0,0,3,4,0,0,349,,,
11257,202105,0,1,4,3,0,3,853,,,
11258,202005,0,1,5,1,0,4,13,,,
11259,202105,0,0,0,5,0,1,398,,,
11260,202105,1,1,4,1,1,2,2410,,,
11261,201905,0,0,3,1,1,4,181,,,
11262,202105,1,0,6,0,1,4,18,,,
11263,202105,0,0,2,5,0,3,86,,,
11264,202005,0,0,2,2,0,2,2508,,,
11265,202105,0,0,0,3,0,0,470,,,
11266,201905,0,0,3,1,0,1,147,,,
11267,201905,0,1,2,3,1,0,29,,,
11268,201905,0,0,6,5,0,4,59,,,
11269,202105,0,0,3,1,1,1,507,,,
11270,201905,2,0,2,1,0,0,187,,,
11271,202005,1,0,0,3,1,0,228,,,
11272,202105,1,0,3,3,1,4,103,,,
11273,202105,0,1,2,2,1,0,77,,,
11274,202005,0,0,2,3,1,1,872,,,
11275,202105,1,1,4,0,1,0,102,,,
11276,202105,1,1,2,4,1,3,153,,,
11277,202105,0,1,5,2,0,4,2074,,,
11278,202005,0,0,6,2,0,0,409,,,
11279,202105,0,1,2,2,1,3,1443,,,
11280,202005,0,0,0,5,0,3,1620,,,
11281,202005,0,1,6,3,0,4,15,,,
11282,202005,2,0,6,4,1,4,27,,,
11283,202005,3,1,5,1,0,3,1518,,,
11284,202005,0,1,5,0,1,0,42,,,
11285,202005,0,1,0,5,0,1,53,,,
11286,201905,0,1,4,4,1,3,173,,,
11287,202005,0,0,3,1,1,2,156,,,
11288,202005,3,0,1,5,0,3,2266,,,
11289,202105,0,1,5,3,1,0,252,,,
11290,201905,0,0,1,0,1,0,209,,,
11291,202005,0,1,4,3,0,2,932,,,
11292,202005,1,1,6,5,0,3,55,,,
11293,201905,1,0,1,2,0,3,1205,,,
11294,201905,1,1,2,0,1,4,3,,,
11295,202005,1,1,4,3,0,0,2168,,,
11296,202105,0,0,1,2,0,0,580,,,
11297,202105,0,0,1,5,0,0,2337,,,
11298,202005,0,1,0,3,1,2,411,,,
11299,201905,0,0,1,4,1,1,2128,,,
11300,201905,0,1,3,4,1,0,169,,,
11301,201905,0,0,0,2,0,3,517,,,
11302,202005,0,1,4,4,1,1,1132,,,
11303,202005,1,0,0,0,1,4,62,,,
11304,202005,0,1,4,4,0,2,2882,,,
11305,202005,0,1,6,4,0,4,22,,,
11306,201905,0,0,2,0,0,3,35,,,
11307,202105,1,1,2,1,1,3,49,,,
11308,202105,1,0,6,2,0,2,11579,,,
11309,202005,1,0,2,0,0,3,552,,,
11310,202105,0,1,2,2,0,4,46,,,
11311,201905,0,0,0,3,1,1,81,,,
11312,201905,1,1,2,4,1,1,271,,,
11313,202105,1,1,4,5,0,1,16201,,,
11314,202105,0,1,5,4,0,2,179,,,
11315,202105,1,0,1,0,0,1,2013,,,
11316,202005,0,1,4,2,1,3,2079,,,
11317,202105,0,0,3,1,1,0,134,,,
11318,202005,0,1,0,4,1,1,107,,,
11319,201905,0,0,6,2,0,3,415,,,
11320,202105,0,1,4,2,0,0,311,,,
11321,201905,3,0,2,3,1,4,468,,,
11322,202105,0,1,2,2,0,0,3,,,
11323,201905,0,0,6,3,1,1,78,,,
11324,202005,0,1,6,2,1,0,15,,,
11325,202005,1,0,2,3,1,2,707,,,
11326,201905,0,0,2,4,1,4,80,,,
11327,201905,1,0,6,1,0,4,13,,,
11328,201905,2,0,1,4,1,1,244,,,
11329,201905,0,0,6,1,1,3,249,,,
11330,202005,0,0,6,5,0,0,1008,,,
11331,201905,0,1,2,1,1,0,12,,,
11332,202005,1,1,6,1,0,3,130,,,
11333,202005,0,1,0,2,0,0,18,,,
11334,202105,1,0,2,0,0,3,325,,,
11335,202005,0,0,1,5,0,4,536,,,
11336,201905,0,1,4,4,1,3,389,,,
11337,202105,0,1,2,2,0,1,295,,,
11338,202005,0,1,5,5,0,0,1072,,,
11339,202105,2,0,6,4,0,1,720,,,
11340,202005,0,1,6,2,1,2,507,,,
11341,202105,0,0,1,5,1,4,146,,,
11342,202005,0,0,1,1,0,0,371,,,
11343,202105,0,0,1,2,1,3,5534,,,
11344,202105,0,1,2,4,1,0,388,,,
11345,202005,0,0,2,3,0,0,1245,,,
11346,202005,0,0,1,5,0,0,358,,,
11347,201905,0,1,5,5,0,3,76,,,
11348,201905,0,0,0,2,1,2,647,,,
11349,201905,2,0,1,0,0,2,71,,,
11350,201905,0,1,2,1,0,0,102,,,
11351,202005,2,1,4,2,0,4,52,,,
11352,202105,0,1,5,3,1,0,167,,,
11353,202005,0,0,1,0,1,2,99,,,
11354,201905,0,0,6,0,0,3,180,,,
11355,202005,0,0,6,5,1,4,9,,,
11356,202105,0,0,3,2,0,3,140,,,
11357,201905,0,0,2,3,0,2,1283,,,
11358,202005,0,1,0,1,0,4,8,,,
11359,202105,0,0,3,2,1,4,217,,,
11360,202005,0,0,1,2,1,0,739,,,
11361,202005,0,0,1,4,0,4,36,,,
11362,201905,0,0,3,3,0,3,62,,,
11363,202105,1,0,1,1,1,1,318,,,
11364,201905,0,1,3,1,0,1,12,,,
11365,202105,0,1,2,1,1,4,43,,,
11366,202005,0,0,6,4,0,0,10,,,
11367,202105,0,0,6,2,0,2,165,,,
11368,202005,2,0,1,4,0,3,275,,,
11369,202005,0,0,1,5,1,0,10,,,
11370,202005,0,0,3,1,0,0,1376,,,
11371,201905,0,0,1,3,1,4,29,,,
11372,201905,0,0,6,2,1,0,351,,,
11373,202105,1,0,2,5,0,0,311,,,
11374,202005,3,0,2,5,1,4,395,,,
11375,202005,1,0,1,0,0,3,130,,,
11376,202105,3,1,4,5,1,3,2231,,,
11377,201905,0,1,2,1,0,4,6,,,
11378,201905,2,0,3,1,0,4,17,,,
11379,202005,1,0,2,2,1,1,6225,,,
11380,202105,0,1,4,2,0,1,262,,,
11381,202005,0,0,0,3,1,0,332,,,
11382,201905,1,1,4,2,0,2,324,,,
11383,201905,1,1,4,4,1,3,287,,,
11384,201905,0,0,1,5,1,3,131,,,
11385,202105,3,0,1,0,1,2,558,,,
11386,202005,1,1,6,3,1,0,566,,,
11387,202105,0,0,1,2,0,4,88,,,
11388,202105,1,1,4,4,1,2,1141,,,
11389,202005,1,0,0,1,1,2,679,,,
11390,202105,0,0,3,1,0,2,230,,,
11391,202005,0,1,0,3,1,2,142,,,
11392,201905,0,1,4,5,0,4,6,,,
11393,202105,2,0,2,5,1,1,170,,,
11394,201905,0,0,6,3,0,3,400,,,
11395,201905,1,0,6,1,1,2,252,,,
11396,202005,0,1,0,5,0,1,420,,,
11397,202105,0,0,0,2,0,3,657,,,
11398,202105,1,0,6,3,1,2,1286,,,
11399,201905,0,0,0,2,1,4,46,,,
11400,201905,1,0,3,1,1,2,1480,,,
11401,201905,0,0,0,1,0,3,1578,,,
11402,201905,0,0,0,1,1,1,281,,,
11403,201905,1,0,2,1,0,0,2670,,,
11404,202005,0,0,6,3,0,3,831,,,
11405,202105,0,0,6,5,1,0,1215,,,
11406,201905,2,0,1,2,0,2,469,,,
11407,201905,0,1,5,1,1,2,295,,,
11408,201905,0,0,0,0,1,4,13,,,
11409,202105,1,0,1,4,0,4,978,,,
11410,202005,0,1,6,3,0,3,36,,,
11411,201905,1,1,2,2,1,4,5,,,
11412,202105,1,0,2,4,0,4,183,,,
11413,202005,0,0,3,0,1,0,22,,,
11414,202105,3,0,6,3,1,2,5318,,,
11415,201905,0,1,4,1,1,2,274,,,
11416,202005,1,1,4,2,0,2,3162,,,
11417,202005,0,0,3,3,0,0,12,,,
11418,202105,3,1,5,1,0,0,791,,,
11419,201905,1,1,4,0,1,0,47,,,
11420,202005,0,0,6,3,0,2,1194,,,
11421,202105,3,1,5,1,0,2,4427,,,
11422,202105,0,0,2,1,1,3,310,,,
11423,202005,0,1,0,1,0,3,62,,,
11424,202105,0,0,0,3,1,0,406,,,
11425,201905,0,1,2,3,0,3,633,,,
11426,201905,1,1,5,2,0,1,1925,,,
11427,202005,0,1,4,5,0,3,139,,,
11428,202105,0,0,6,2,0,3,178,,,
11429,202005,3,1,5,0,1,1,444,,,
11430,201905,0,1,2,3,1,0,37,,,
11431,202005,3,1,0,1,1,1,347,,,
11432,202005,0,0,6,3,0,4,1548,,,
11433,201905,0,1,4,5,1,2,2021,,,
11434,201905,0,1,3,1,1,3,60,,,
11435,202005,0,1,5,4,0,4,156,,,
11436,201905,0,1,4,5,0,3,33,,,
11437,202105,0,0,3,2,0,2,361,,,
11438,202005,1,0,3,0,1,0,103,,,
11439,202105,1,1,5,4,1,0,538,,,
11440,202105,0,0,6,3,1,2,1107,,,
11441,202105,0,1,5,1,0,3,76,,,
11442,202105,0,1,2,5,1,3,95,,,
11443,202105,3,0,1,4,0,0,2653,,,
11444,202005,0,1,6,2,0,0,71,,,
11445,202005,0,0,0,0,0,4,90,,,
11446,201905,2,1,2,4,0,1,122,,,
11447,202005,1,1,5,0,0,3,18,,,
11448,201905,0,1,4,0,0,4,5,,,
11449,202005,1,0,3,5,0,2,11247,,,
11450,202005,2,0,0,4,0,0,356,,,
11451,202005,2,1,4,5,0,2,684,,,
11452,202105,0,0,6,5,0,2,588,,,
11453,202105,1,1,5,5,0,1,3555,,,
11454,202005,1,0,0,3,0,1,10857,,,
11455,202005,0,1,5,0,0,4,8,,,
11456,201905,0,1,5,3,0,4,87,,,
11457,201905,0,0,6,1,1,3,924,,,
11458,202105,0,0,1,4,0,2,2730,,,
11459,202105,0,0,3,5,1,1,934,,,
11460,202105,0,0,2,4,1,2,2783,,,
11461,201905,0,0,2,2,0,1,19,,,
11462,202005,0,0,0,1,1,4,40,,,
11463,201905,0,0,6,1,0,0,255,,,
11464,202105,1,0,0,5,0,2,689,,,
11465,201905,0,1,4,3,1,4,125,,,
11466,202105,0,0,0,5,0,4,5,,,
11467,202005,3,0,2,4,0,3,3404,,,
11468,202105,1,1,5,1,0,3,1072,,,
11469,202105,0,1,2,3,1,3,521,,,
11470,201905,3,0,6,1,0,0,862,,,
11471,202005,0,1,0,2,0,2,25,,,
11472,201905,3,0,0,4,0,1,4225,,,
11473,201905,0,1,3,5,0,3,62,,,
11474,202005,0,0,2,0,0,4,28,,,
11475,201905,2,1,5,1,1,0,19,,,
11476,201905,0,1,2,0,0,3,3,,,
11477,202005,0,0,0,3,1,3,891,,,
11478,202005,2,0,3,5,1,2,247,,,
11479,202005,1,0,3,2,1,4,252,,,
11480,202005,0,0,6,4,0,4,38,,,
11481,202105,3,0,2,0,0,3,293,,,
11482,202105,2,1,5,2,1,4,62,,,
